"transcriptID","geneID","feature","id","fc","pval","qval"
"gene-PA0251",".","transcript","255",678.032777881514,0.447631067195417,0.947188505654787
"gene-PA1171",".","transcript","1199",3.12512804020105,0.447876423160738,0.947188505654787
"gene-PA4454",".","transcript","4575",1538.27394454929,0.44791879412731,0.947188505654787
"gene-PA1196",".","transcript","1225",82465267.31422,0.448504054006484,0.947188505654787
"gene-PA3062","pelC","transcript","3132",5.84074343015809e-08,0.448515962428286,0.947188505654787
"gene-PA4251","rplE","transcript","4352",3973.84482942538,0.448775337830329,0.947188505654787
"gene-PA4448","hisD","transcript","4568",1318.57205497476,0.448973464880239,0.947188505654787
"gene-PA2320","gntR","transcript","2370",68.6317411658424,0.448997606801932,0.947188505654787
"gene-PA2928",".","transcript","2993",1710.94578375054,0.449304812821763,0.947188505654787
"gene-PA5301",".","transcript","5463",4.60019936149479,0.449429488344755,0.947188505654787
"gene-PA0954",".","transcript","978",9.02267344397317e-09,0.449435977939188,0.947188505654787
"gene-PA3795",".","transcript","3891",0.00263537196039365,0.449517042552126,0.947188505654787
"gene-PA0195","pntAA","transcript","198",29936.9489058024,0.449714754098151,0.947188505654787
"MSTRG.3877.2",".","transcript","4752",3.00284237307194e-13,0.449748433939828,0.947188505654787
"gene-PA2778",".","transcript","2840",0.019978237569264,0.450052948903701,0.947188505654787
"gene-PA4363","iciA","transcript","4481",52.8922961834613,0.450131868706708,0.947188505654787
"gene-PA1805","ppiD","transcript","1850",710.284951717183,0.45026727753317,0.947188505654787
"gene-PA3040",".","transcript","3109",0.0137310263718908,0.450311541482159,0.947188505654787
"gene-PA2234","pslD","transcript","2282",0.0020903634749608,0.450367376748314,0.947188505654787
"gene-PA3235",".","transcript","3312",1.3353584460697e-09,0.450487399171365,0.947188505654787
"gene-PA2152",".","transcript","2198",2.18308814125615,0.450540363158268,0.947188505654787
"gene-PA4431",".","transcript","4551",3816624.86026752,0.450604621485913,0.947188505654787
"gene-PA0086",".","transcript","90",0.00528692366240561,0.450634114309437,0.947188505654787
"gene-PA3015",".","transcript","3083",18.0083760743682,0.450663149217569,0.947188505654787
"gene-PA3864","dauR","transcript","3960",0.0403844753853021,0.450903717534227,0.947188505654787
"gene-PA3492",".","transcript","3585",8036.96599879846,0.451074599627074,0.947188505654787
"gene-PA0107",".","transcript","111",3.35180630221771e-10,0.451481681247093,0.947188505654787
"gene-PA5220",".","transcript","5380",0.00071596194515246,0.45150597737971,0.947188505654787
"gene-PA5503",".","transcript","5671",1616.47315183392,0.451690362247065,0.947188505654787
"gene-PA4518",".","transcript","4639",0.0186944733357679,0.45202778504308,0.947188505654787
"gene-PA3965",".","transcript","4064",0.000414016778224887,0.452406828938441,0.947188505654787
"gene-PA4358",".","transcript","4475",269564.291504886,0.452665157342456,0.947188505654787
"gene-PA2466","foxA","transcript","2517",0.0900745489631446,0.452766553352775,0.947188505654787
"gene-PA3098","xcpW","transcript","3172",0.00307627193544972,0.452884279387253,0.947188505654787
"gene-PA2797",".","transcript","2858",0.0713938128917153,0.453115028341896,0.947188505654787
"gene-PA3349",".","transcript","3431",0.114290977668089,0.453299099693892,0.947188505654787
"gene-PA5143","hisB","transcript","5299",2414765510.09616,0.453302143683472,0.947188505654787
"gene-PA4893","ureG","transcript","5046",55.584699624089,0.453394562733882,0.947188505654787
"gene-PA3872","narI","transcript","3969",2236946118716.42,0.453408683776623,0.947188505654787
"gene-PA2078",".","transcript","2123",0.00200589668830602,0.453561110082094,0.947188505654787
"gene-PA0131",".","transcript","135",9.80216494738154e-06,0.453595802362366,0.947188505654787
"gene-PA3976","thiE","transcript","4076",2320.3486282054,0.453626042230631,0.947188505654787
"gene-PA4631",".","transcript","4764",10511.8892285387,0.453900431248739,0.947188505654787
"gene-PA4880",".","transcript","5033",9.2338301340941e-06,0.454108056757149,0.947188505654787
"gene-PA5004",".","transcript","5161",1712.45612139424,0.45428612456398,0.947188505654787
"gene-PA1771","estX","transcript","1808",129145.746013315,0.454388836359131,0.947188505654787
"gene-PA1896",".","transcript","1943",10.0452301915793,0.454530953260221,0.947188505654787
"gene-PA0182",".","transcript","185",0.0180333672578385,0.454860716108245,0.947188505654787
"gene-PA2228",".","transcript","2276",0.00167702673204669,0.455045741118782,0.947188505654787
"gene-PA4957","psd","transcript","5112",69.9513235519895,0.45507808838041,0.947188505654787
"gene-PA1699",".","transcript","1736",44498399.689192,0.455210668732468,0.947188505654787
"gene-PA0948",".","transcript","971",0.00634779078593292,0.455488963895079,0.947188505654787
"gene-PA4289",".","transcript","4402",2.59326713208405e-05,0.455848761182315,0.947188505654787
"gene-PA4125","hpcD","transcript","4224",52.0948596153557,0.45585729823853,0.947188505654787
"gene-PA3254",".","transcript","3331",0.000170012432443904,0.456061345131928,0.947188505654787
"gene-PA1920","nrdD","transcript","1967",40872157035.6907,0.456103912348985,0.947188505654787
"gene-PA4834",".","transcript","4988",0.00366818836933346,0.456265433487004,0.947188505654787
"gene-PA5179",".","transcript","5337",0.262876889862544,0.456722595109309,0.947188505654787
"gene-PA2204",".","transcript","2252",1.53838611501396e-06,0.456754843097749,0.947188505654787
"gene-PA0317",".","transcript","322",33.0565432711418,0.456835643911745,0.947188505654787
"gene-PA2171",".","transcript","2217",0.00423634325459404,0.456909604942634,0.947188505654787
"gene-PA5202",".","transcript","5362",876.607684940914,0.456955954512257,0.947188505654787
"gene-PA1808",".","transcript","1853",2.98850211646089e-05,0.45722642246677,0.947188505654787
"gene-PA2960","pilZ","transcript","3027",401.16990781411,0.457312861976078,0.947188505654787
"gene-PA2353",".","transcript","2403",459.867073304441,0.457564379237965,0.947188505654787
"gene-PA2961","holB","transcript","3028",22.9447676090697,0.457648528112135,0.947188505654787
"gene-PA1330",".","transcript","1360",380.383265347456,0.457944285694738,0.947188505654787
"gene-PA4908",".","transcript","5061",1.10226209753509e-06,0.458071611518282,0.947188505654787
"gene-PA2685",".","transcript","2740",21.5829272216083,0.458138953115951,0.947188505654787
"gene-PA4851",".","transcript","5005",213.680033961767,0.458139329155525,0.947188505654787
"gene-PA3807","ndk","transcript","3903",803487.212430977,0.458268313705809,0.947188505654787
"gene-PA2080","kynU","transcript","2125",0.0528213680597811,0.458410431134094,0.947188505654787
"gene-PA1992","ercS","transcript","2037",7317589.61162101,0.458552340841467,0.947188505654787
"gene-PA0387",".","transcript","392",805.47905476296,0.458901694936051,0.947188505654787
"gene-PA2913",".","transcript","2978",855.433808142876,0.459246485131094,0.947188505654787
"gene-PA4582",".","transcript","4708",390.842146202732,0.459254566655194,0.947188505654787
"gene-PA3658","glnD","transcript","3753",0.769972350389959,0.459306912625417,0.947188505654787
"gene-PA3779",".","transcript","3875",537.818659118953,0.459642169085287,0.947188505654787
"gene-PA0548","tktA","transcript","555",7132.37346116223,0.459675463326889,0.947188505654787
"gene-PA4119","aph","transcript","4218",0.0107639995147174,0.459681338906101,0.947188505654787
"gene-PA1504",".","transcript","1536",17.8954886454107,0.459794901292188,0.947188505654787
"gene-PA2374",".","transcript","2423",1.30021819998562e-05,0.459945412880675,0.947188505654787
"gene-PA3344","recQ","transcript","3426",14403.4748842462,0.460168066413902,0.947188505654787
"gene-PA0556",".","transcript","563",481835.975554178,0.460636476899202,0.947188505654787
"gene-PA3276",".","transcript","3355",281.101602194147,0.461011618216304,0.947188505654787
"gene-PA4042","xseB","transcript","4142",409.630271057165,0.461145748268218,0.947188505654787
"gene-PA3199",".","transcript","3277",0.0514016455375824,0.46128436547189,0.947188505654787
"gene-PA0254",".","transcript","258",219.808339335071,0.461321689248079,0.947188505654787
"MSTRG.1843.2",".","transcript","2241",413.433279214845,0.461375940567917,0.947188505654787
"rna-PA4270.1",".","transcript","4372",2416.0697209467,0.461536509596711,0.947188505654787
"gene-PA1529","lig","transcript","1561",108.019972047453,0.46165355951096,0.947188505654787
"gene-PA0488",".","transcript","494",108.885451132505,0.461706096875129,0.947188505654787
"gene-PA1861","modC","transcript","1907",513.183600025648,0.461790566346418,0.947188505654787
"gene-PA0552","pgk","transcript","559",1833.61629502208,0.462010458757633,0.947188505654787
"gene-PA0840",".","transcript","856",2.56272706666912e-09,0.462091445567705,0.947188505654787
"gene-PA1885",".","transcript","1932",0.656571763197477,0.462592394497485,0.947188505654787
"gene-PA3202",".","transcript","3280",4.62793480221007,0.462729155098266,0.947188505654787
"gene-PA1733",".","transcript","1770",0.0270013703122258,0.462812537225714,0.947188505654787
"gene-PA0275",".","transcript","279",112.95468623713,0.462875475902995,0.947188505654787
"gene-PA4012",".","transcript","4111",6.42643649958134,0.463330089238096,0.947188505654787
"gene-PA1206",".","transcript","1235",0.0414923894508769,0.463494462972111,0.947188505654787
"gene-PA3921",".","transcript","4020",0.00548083878221466,0.463756894320562,0.947188505654787
"gene-PA2696",".","transcript","2751",0.0477941724565802,0.4638331937569,0.947188505654787
"gene-PA0446",".","transcript","451",1.10030011273935e-09,0.463906705441193,0.947188505654787
"gene-PA3456",".","transcript","3549",7796.44937322288,0.463927997329196,0.947188505654787
"gene-PA5061",".","transcript","5218",0.00092943371845051,0.464779489323006,0.947188505654787
"gene-PA3327",".","transcript","3409",0.00253045633675917,0.464895404737121,0.947188505654787
"gene-PA3655","tsf","transcript","3750",9350086.11090837,0.464947481940664,0.947188505654787
"gene-PA4572","fklB","transcript","4697",9064.11463048889,0.464980366805104,0.947188505654787
"gene-PA4671",".","transcript","4806",54987650.8351947,0.465144964675356,0.947188505654787
"gene-PA2142a",".","transcript","2188",2.64405691439158e-08,0.465625935267393,0.947188505654787
"gene-PA2211",".","transcript","2259",0.000101295839794199,0.465759369342793,0.947188505654787
"gene-PA0535",".","transcript","542",5.25215306972267e-05,0.465773611303565,0.947188505654787
"gene-PA0527","dnr","transcript","533",545708.051321898,0.466129246868907,0.947188505654787
"gene-PA5287","amtB","transcript","5449",0.196927460910395,0.466157418391256,0.947188505654787
"gene-PA0662","argC","transcript","668",8381.17907622769,0.466821550969363,0.947188505654787
"gene-PA5091","hutG","transcript","5247",4.49878863399927e-05,0.466958981618202,0.947188505654787
"gene-PA2840",".","transcript","2904",582.337057738704,0.466972896545184,0.947188505654787
"gene-PA0038",".","transcript","39",7.01278044236073e-05,0.466996982941975,0.947188505654787
"gene-PA3362",".","transcript","3444",0.000262375852141834,0.467032030751025,0.947188505654787
"gene-PA0969","tolQ","transcript","993",217.256403053545,0.467125242896337,0.947188505654787
"gene-PA1951",".","transcript","1996",1.94263703077391e-05,0.46714181939563,0.947188505654787
"gene-PA2527",".","transcript","2578",14.0041001606784,0.467188739412623,0.947188505654787
"gene-PA4922","azu","transcript","5075",3551.01871278993,0.467246332156631,0.947188505654787
"gene-PA3989","holA","transcript","4089",40.773278439929,0.467275341669579,0.947188505654787
"gene-PA3512",".","transcript","3604",1.33943439271914e-06,0.467998130657823,0.947188505654787
"gene-PA2639","nuoD","transcript","2695",2.99537909542719,0.468057443567246,0.947188505654787
"gene-PA0783","putP","transcript","797",4.66603514145057,0.46838174769308,0.947188505654787
"gene-PA0106","coxA","transcript","110",1.53955468591067e-10,0.468852944624697,0.947188505654787
"gene-PA3300","fadD2","transcript","3379",0.000433106487594385,0.469047447451919,0.947188505654787
"gene-PA2529",".","transcript","2580",28.7526748112833,0.469103739291565,0.947188505654787
"gene-PA3931",".","transcript","4030",1.37915729709925e-05,0.469254275322425,0.947188505654787
"gene-PA0300","spuD","transcript","304",2.23773110276764e-06,0.46953366295169,0.947188505654787
"gene-PA3436",".","transcript","3528",0.000302516187863075,0.469535334458484,0.947188505654787
"gene-PA5275",".","transcript","5437",0.0863933948704297,0.469631519223,0.947188505654787
"gene-PA2766",".","transcript","2826",35988.0818486458,0.469946218752725,0.947188505654787
"gene-PA4923",".","transcript","5076",359.475585576486,0.470023382917769,0.947188505654787
"gene-PA0612","ptrB","transcript","620",296353.785987698,0.470295448648828,0.947188505654787
"gene-PA1538",".","transcript","1571",4690695082.00641,0.470698641887203,0.947188505654787
"gene-PA0606",".","transcript","614",0.00139208271383053,0.470724692625228,0.947188505654787
"gene-PA1748",".","transcript","1785",1297.68368218923,0.47100980366932,0.947188505654787
"gene-PA1791",".","transcript","1829",1068.62572632181,0.471043620334702,0.947188505654787
"gene-PA4508",".","transcript","4629",17.9887691097087,0.471185718165797,0.947188505654787
"gene-PA0257",".","transcript","261",0.0038087508628704,0.471623648423507,0.947188505654787
"gene-PA0007",".","transcript","7",0.000147246739166461,0.471694730805029,0.947188505654787
"gene-PA1088",".","transcript","1114",0.0279692682427125,0.471839102160753,0.947188505654787
"gene-PA3353",".","transcript","3435",0.0294802090982888,0.47185268600126,0.947188505654787
"gene-PA4003","pbpA","transcript","4102",783.916422027398,0.471915863651048,0.947188505654787
"gene-PA0512",".","transcript","518",275.445518928312,0.471920241212727,0.947188505654787
"gene-PA3957",".","transcript","4056",137.473653568267,0.471940746166349,0.947188505654787
"gene-PA4665","prfA","transcript","4799",73.2186631129745,0.472086817759963,0.947188505654787
"gene-PA1360",".","transcript","1390",6.71255790176471e-07,0.472311342414789,0.947188505654787
"gene-PA3708","wspA","transcript","3803",73.8366364979523,0.47235432952801,0.947188505654787
"rna-PA4673.1",".","transcript","4809",1.01166229185156e-09,0.472788338144052,0.947188505654787
"gene-PA3447",".","transcript","3540",1.22561701528033e-08,0.47303113922418,0.947188505654787
"gene-PA2476","dsbG","transcript","2527",36.965440894035,0.473086008784312,0.947188505654787
"gene-PA0586",".","transcript","594",1.46531251159113e-05,0.473226324595731,0.947188505654787
"gene-PA4696","ilvI","transcript","4840",0.0167909244728383,0.473438323441769,0.947188505654787
"gene-PA2571",".","transcript","2624",0.000985841288208702,0.473451504654785,0.947188505654787
"gene-PA4674",".","transcript","4810",15.7112221686215,0.473640671376278,0.947188505654787
"gene-PA3488",".","transcript","3581",2.6665992932704e-05,0.473826600483372,0.947188505654787
"gene-PA2679",".","transcript","2734",0.00420709738966782,0.47388088109281,0.947188505654787
"gene-PA3607","potA","transcript","3700",8.45267499775499e-06,0.473998824174654,0.947188505654787
"gene-PA4122",".","transcript","4221",0.154921819821604,0.474155663786456,0.947188505654787
"gene-PA4823",".","transcript","4977",42861465664.1754,0.47446342454983,0.947188505654787
"gene-PA0681",".","transcript","693",11667.0549955312,0.474537852337295,0.947188505654787
"gene-PA2273","soxR","transcript","2320",2196.27281836304,0.474778847969513,0.947188505654787
"gene-PA4514",".","transcript","4635",0.00873728145403917,0.475309442254222,0.947188505654787
"gene-PA5562","spoOJ","transcript","5729",121.129493962459,0.475421970231896,0.947188505654787
"gene-PA0956","proS","transcript","980",12.090512060468,0.475525041387159,0.947188505654787
"gene-PA4877",".","transcript","5030",1.85719986617546e-05,0.475710492959907,0.947188505654787
"gene-PA5173","arcC","transcript","5331",152479.288339731,0.475932274893354,0.947188505654787
"gene-PA2681",".","transcript","2736",0.00337287530227578,0.475951206394633,0.947188505654787
"gene-PA3552","arnB","transcript","3644",39.3265858180265,0.475991110836152,0.947188505654787
"gene-PA0927","ldhA","transcript","950",0.0555540039859605,0.476237474984059,0.947188505654787
"gene-PA4741","rpsO","transcript","4891",34634.6185591373,0.476271564159623,0.947188505654787
"gene-PA1322",".","transcript","1351",0.153082895827071,0.476562368992969,0.947188505654787
"gene-PA3121","leuC","transcript","3196",1.17135915049604e-10,0.476829561267922,0.947188505654787
"gene-PA4389","speA","transcript","4507",278.718105191193,0.476953931975023,0.947188505654787
"gene-PA3853",".","transcript","3949",0.0070180284017297,0.477146130585047,0.947188505654787
"gene-PA4568","rplU","transcript","4693",1571447.03595742,0.477576559263583,0.947188505654787
"gene-PA1670","stp1","transcript","1707",0.00137656038606399,0.477694430089028,0.947188505654787
"gene-PA3306",".","transcript","3388",10.4415486371127,0.477922006321141,0.947188505654787
"rna-PA4421.1","rnpB","transcript","4541",2.35456396065024,0.478326868332864,0.947188505654787
"gene-PA1060",".","transcript","1086",0.103167934699828,0.478367712208666,0.947188505654787
"gene-PA4831",".","transcript","4985",1310.33559528358,0.478415330101436,0.947188505654787
"gene-PA0829",".","transcript","844",28.2054517132875,0.478532153277091,0.947188505654787
"gene-PA4457",".","transcript","4578",173.537399179828,0.478561121886833,0.947188505654787
"gene-PA3433",".","transcript","3518",24.7298727394361,0.478846239353683,0.947188505654787
"gene-PA2382","lldA","transcript","2431",295148.970188618,0.478862408579387,0.947188505654787
"gene-PA4784",".","transcript","4937",23.9300928190438,0.478904813636407,0.947188505654787
"gene-PA1994",".","transcript","2039",3.56410602746645,0.479184157038136,0.947188505654787
"gene-PA5448","wbpY","transcript","5617",0.000121460858407606,0.47930117580757,0.947188505654787
"gene-PA1053",".","transcript","1079",90.886028462039,0.479830403381264,0.947188505654787
"gene-PA4277","tufB","transcript","4381",1501.86972454514,0.480011914862398,0.947188505654787
"gene-PA2148",".","transcript","2194",1.74567744503304e-07,0.480139925831927,0.947188505654787
"gene-PA2029",".","transcript","2075",0.0129607064535806,0.480254662858777,0.947188505654787
"gene-PA3438","folE1","transcript","3530",0.00188232954476289,0.480259769390216,0.947188505654787
"gene-PA3244","minD","transcript","3321",73.1268489921823,0.480799676751248,0.947188505654787
"gene-PA3654","pyrH","transcript","3749",110881.429630984,0.480816471524599,0.947188505654787
"gene-PA5234",".","transcript","5395",0.00140912930629174,0.480983620224574,0.947188505654787
"gene-PA4357",".","transcript","4474",5775.81757060994,0.481378781768668,0.947188505654787
"gene-PA4138","tyrS","transcript","4237",23261364.9049899,0.481461733315922,0.947188505654787
"gene-PA2929",".","transcript","2994",152.574764828636,0.481486810400138,0.947188505654787
"gene-PA5174",".","transcript","5332",18.176925101264,0.481825620289655,0.947188505654787
"gene-PA0265","gabD","transcript","269",0.00430029220285778,0.482155983082073,0.947188505654787
"gene-PA0704",".","transcript","717",0.00064739841244066,0.482218141970714,0.947188505654787
"gene-PA1766",".","transcript","1803",9.69654808862532,0.482241613682275,0.947188505654787
"gene-PA4581","rtcR","transcript","4706",19.1455149413762,0.482316638802257,0.947188505654787
"gene-PA4542","clpB","transcript","4667",0.00153976841473008,0.48282664910901,0.947188505654787
"gene-PA0623",".","transcript","631",784.919420231979,0.48330691771687,0.947188505654787
"gene-PA0224",".","transcript","228",2.70571050869266e-05,0.483498044960695,0.947188505654787
"gene-PA0314",".","transcript","319",17.2119041759606,0.483534906268424,0.947188505654787
"gene-PA2197",".","transcript","2245",3.95587402936051e-05,0.483587925049817,0.947188505654787
"gene-PA0903","alaS","transcript","922",860179.480778171,0.483623935121351,0.947188505654787
"gene-PA1662",".","transcript","1699",0.00263614742095118,0.484376320355706,0.947188505654787
"gene-PA0898","aruD","transcript","916",0.00991311692152334,0.484531329950465,0.947188505654787
"gene-PA1930",".","transcript","1977",0.000274076172010512,0.484663972675878,0.947188505654787
"gene-PA0153","pcaH","transcript","157",0.0193983664992336,0.484691594265004,0.947188505654787
"gene-PA4627",".","transcript","4760",0.529099988434607,0.484751358670173,0.947188505654787
"MSTRG.3877.7",".","transcript","4756",1.54511837719208e-07,0.484800977492203,0.947188505654787
"gene-PA2461",".","transcript","2512",11.5615097631983,0.48499010915356,0.947188505654787
"gene-PA3860",".","transcript","3956",6.20086854674285e-09,0.484991122982772,0.947188505654787
"gene-PA5354","glcE","transcript","5517",1.17889600068939e-06,0.485064581371069,0.947188505654787
"gene-PA0234",".","transcript","238",8027.87433704946,0.48511052703612,0.947188505654787
"gene-PA5399","dgcB","transcript","5567",0.0160446644032813,0.485177910002503,0.947188505654787
"gene-PA3651","cdsA","transcript","3746",147493.53608163,0.485496876669259,0.947188505654787
"gene-PA0498",".","transcript","504",1.69505161111061,0.485502047892884,0.947188505654787
"gene-PA3880",".","transcript","3977",383365.26427714,0.485721604900376,0.947188505654787
"gene-PA4584",".","transcript","4710",24.8071529566237,0.4857640642695,0.947188505654787
"gene-PA2896",".","transcript","2961",3.82215996132163e-05,0.485872473442558,0.947188505654787
"gene-PA0559",".","transcript","566",4.13376119885358e-05,0.486013426794198,0.947188505654787
"gene-PA5233",".","transcript","5394",145.928951067631,0.48606826196158,0.947188505654787
"gene-PA5212",".","transcript","5372",5.91117665508584e-05,0.486135029968881,0.947188505654787
"gene-PA3055",".","transcript","3125",207.93458944209,0.486271996708865,0.947188505654787
"gene-PA2167",".","transcript","2213",0.000266580452618058,0.486373450661983,0.947188505654787
"gene-PA4997","msbA","transcript","5154",5.86237551849042,0.486380906312619,0.947188505654787
"gene-PA2255","pvcB","transcript","2302",21677.2969398432,0.486532824016495,0.947188505654787
"gene-PA2352",".","transcript","2402",32797.9994921449,0.486772026427888,0.947188505654787
"gene-PA4226","pchE","transcript","4327",359227.371847647,0.486921394168381,0.947188505654787
"gene-PA1528","zipA","transcript","1560",13.0480126581239,0.487056488208331,0.947188505654787
"gene-PA2730",".","transcript","2783",0.0349061464516795,0.487172191168539,0.947188505654787
"gene-PA3583","glpR","transcript","3676",191.638099510264,0.487411404073901,0.947188505654787
"gene-PA0699",".","transcript","711",0.000138523555054837,0.487441654279102,0.947188505654787
"gene-PA1446","fliP","transcript","1476",4.46533749887818e-06,0.487554914736958,0.947188505654787
"gene-PA0444",".","transcript","449",0.06137164796121,0.487585344687106,0.947188505654787
"gene-PA3067",".","transcript","3138",68.4972265450714,0.48766826198511,0.947188505654787
"gene-PA3563","fruR","transcript","3655",115.844071876007,0.487705147606026,0.947188505654787
"gene-PA3183","zwf","transcript","3261",0.00106140126315741,0.487742943229313,0.947188505654787
"gene-PA1621",".","transcript","1657",23.9812859309547,0.487750254162117,0.947188505654787
"gene-PA2624","idh","transcript","2680",0.000318642251704356,0.487800301328776,0.947188505654787
"gene-PA4633",".","transcript","4766",0.0192593251243949,0.487941079544056,0.947188505654787
"gene-PA5304","dadA","transcript","5466",60.1176519400344,0.48864038803831,0.947188505654787
"gene-PA1168",".","transcript","1196",6.02658846342188e-07,0.488833102110747,0.947188505654787
"gene-PA4611",".","transcript","4737",112277.34647113,0.489009979521847,0.947188505654787
"rna-PA1013.1",".","transcript","1037",429.247069084579,0.489060977184542,0.947188505654787
"gene-PA1483a",".","transcript","1515",93.1388524572263,0.489306580305483,0.947188505654787
"gene-PA1477","ccmC","transcript","1508",15531.1323317549,0.48967807599934,0.947188505654787
"gene-PA3478","rhlB","transcript","3571",1306.12267757892,0.489765517069287,0.947188505654787
"gene-PA4888","desB","transcript","5041",0.267196485006415,0.489779918314613,0.947188505654787
"gene-PA1068",".","transcript","1094",23.6508179228319,0.49050418292864,0.947188505654787
"gene-PA3020",".","transcript","3088",0.280600336291056,0.490986063996538,0.947188505654787
"gene-PA3874","narH","transcript","3971",513620362982.709,0.491520766244203,0.947188505654787
"gene-PA2106",".","transcript","2151",9.54959806616322e-07,0.4916934055491,0.947188505654787
"gene-PA4108a",".","transcript","4207",0.00109611456150086,0.491961418997738,0.947188505654787
"gene-PA2459",".","transcript","2510",13.235868008458,0.492140090036185,0.947188505654787
"gene-PA2424","pvdL","transcript","2478",162.256532923514,0.492189279847212,0.947188505654787
"gene-PA4913",".","transcript","5066",2.90020468322935e-07,0.49238708203442,0.947188505654787
"gene-PA5570","rpmH","transcript","5737",20902.0395058574,0.492721599388532,0.947188505654787
"gene-PA1377",".","transcript","1407",24.9203839266881,0.492812920358394,0.947188505654787
"gene-PA2024",".","transcript","2070",2742.40710504571,0.492859450332222,0.947188505654787
"gene-PA1534","recR","transcript","1567",0.330330877413299,0.492923520814528,0.947188505654787
"gene-PA4751","ftsH","transcript","4903",4.10309539551623,0.493028113778582,0.947188505654787
"gene-PA3994",".","transcript","4093",0.0119852733099964,0.49349198461503,0.947188505654787
"gene-PA2646","nuoK","transcript","2702",0.00831702120177107,0.493601789665897,0.947188505654787
"gene-PA1378",".","transcript","1408",16.2009782352117,0.493658306530764,0.947188505654787
"gene-PA2920",".","transcript","2985",0.0189735783339086,0.493722452243112,0.947188505654787
"gene-PA2992",".","transcript","3060",168.009037557362,0.493820636977908,0.947188505654787
"gene-PA0118",".","transcript","122",0.0300045204984892,0.49389175514678,0.947188505654787
"gene-PA1865",".","transcript","1911",33.5764695397339,0.493934352762039,0.947188505654787
"gene-PA0138",".","transcript","142",1.07525526977326,0.493968121809432,0.947188505654787
"gene-PA1465",".","transcript","1496",0.0853590851578476,0.494761612157064,0.947188505654787
"gene-PA0406","tonB3","transcript","411",6.89066377940057,0.49510528589707,0.947188505654787
"gene-PA4222",".","transcript","4323",1590.45511263378,0.495322964395355,0.947188505654787
"gene-PA3899",".","transcript","3997",1.74760416559621e-06,0.495370962171032,0.947188505654787
"gene-PA1715","pscB","transcript","1752",18456.1784829247,0.495408942422632,0.947188505654787
"gene-PA5129","grx","transcript","5285",91.9641975721724,0.495424555169793,0.947188505654787
"gene-PA1047",".","transcript","1072",12.8742993656959,0.495867669966768,0.947188505654787
"gene-PA0354",".","transcript","359",0.0653072868293735,0.495885554549268,0.947188505654787
"gene-PA3356",".","transcript","3438",15.2405958683735,0.495950771679822,0.947188505654787
"gene-PA2087",".","transcript","2132",7.43471721224227e-05,0.495958534110455,0.947188505654787
"gene-PA4103",".","transcript","4201",4495.81018515755,0.496069000232391,0.947188505654787
"gene-PA3673","plsB","transcript","3768",17.4187896640987,0.496155111444554,0.947188505654787
"gene-PA0468",".","transcript","474",2.37043305043334,0.49619510194443,0.947188505654787
"gene-PA3281",".","transcript","3360",67.146238831563,0.496336100715601,0.947188505654787
"gene-PA0399",".","transcript","404",0.166390740611575,0.496366598649268,0.947188505654787
"gene-PA5164","rmlC","transcript","5322",6.43910921728926,0.496588567140867,0.947188505654787
"gene-PA2850","ohr","transcript","2914",0.109458301809186,0.496768538160165,0.947188505654787
"gene-PA4849",".","transcript","5003",17317.1675625855,0.497185129098761,0.947188505654787
"gene-PA1309",".","transcript","1338",193.225372839755,0.497318660005647,0.947188505654787
"gene-PA2791",".","transcript","2853",0.0503817968184056,0.497320519375074,0.947188505654787
"gene-PA3623",".","transcript","3718",0.00137542405910397,0.497346097049019,0.947188505654787
"gene-PA1941",".","transcript","1986",0.00602737037277505,0.497435682133784,0.947188505654787
"gene-PA3624","pcm","transcript","3719",14.3681708287616,0.497460665569957,0.947188505654787
"gene-PA2658",".","transcript","2714",3.04086250328621,0.497486542595599,0.947188505654787
"gene-PA2777",".","transcript","2839",0.00522627765110328,0.497561675872632,0.947188505654787
"gene-PA2189",".","transcript","2235",1.99159900852996e-07,0.497749721018751,0.947188505654787
"gene-PA3656","rpsB","transcript","3751",3984323.61270494,0.498059341442863,0.947188505654787
"gene-PA3169",".","transcript","3247",354.272838913589,0.498077731095878,0.947188505654787
"gene-PA1677",".","transcript","1714",0.219479834288054,0.49809689632767,0.947188505654787
"gene-PA4673",".","transcript","4808",4009.763244691,0.498206266779705,0.947188505654787
"MSTRG.3612.1",".","transcript","4420",1.3626349408008e-05,0.49821800945826,0.947188505654787
"gene-PA1405",".","transcript","1435",113.806547810527,0.498653867567784,0.947188505654787
"gene-PA1174","napA","transcript","1202",1.70793553049255e-05,0.499160205092351,0.947188505654787
"gene-PA0180","cttP","transcript","183",0.217964078137898,0.499217865702809,0.947188505654787
"gene-PA1172","napC","transcript","1200",0.00169523406216169,0.499267935162202,0.947188505654787
"gene-PA4682",".","transcript","4818",3.72357411216316e-05,0.49947103103732,0.947188505654787
"MSTRG.1995.5",".","transcript","2453",3598.60496431018,0.499767595556379,0.947188505654787
"gene-PA5151",".","transcript","5308",0.00279657229259274,0.499828710552398,0.947188505654787
"gene-PA5441",".","transcript","5610",20.5872934158566,0.499911658157333,0.947188505654787
"gene-PA3901","fecA","transcript","3999",103.666248081037,0.499975257795191,0.947188505654787
"gene-PA4087",".","transcript","4185",6.64557369264482,0.500155394422472,0.947188505654787
"gene-PA3561","fruK","transcript","3653",47.7235122723455,0.500318474015434,0.947188505654787
